"","SRR11902288","SRR11902289","SRR11902290","SRR11902202","SRR11902204","SRR11902205"
"Gm12960",6.17690705294925,6.20415979438183,3.99049452653381,2.96460934891214,4.86831177550809,6.03975061506715
"Gm12961",0.0235958770969666,0.0202943770075911,0.0182370863577001,0.0102716193171186,0.0219435523868231,0.0050623540980223
"Gm12963",0.361183181399255,0.748929846140021,0.507330995625529,0.351286490517039,0.493713415570081,0.596450380258672
"Gm12966",8.92916788073999,9.0068860170599,9.33654769960931,9.73211230931048,9.88458091161183,10.2686862600503
"Gm12969",0.0576402037176525,0.0375338839256637,0.11639345710836,0.0434968708693788,0.0495396222810649,0.0434744455593213
"Gm12971",0.0827314781701996,0.0237422275547511,0.0738711309906162,0.145138108216377,0.140622293655338,0
"Gm12976",0.20818800735076,0.158863695456851,0.154206052815568,0.145446212730599,0.220928791108398,0.555105247121077
"Gm12978",0.00497018257096484,0.00785917061858323,0.0182837944899553,0.00233969068752351,0.00289766734544221,0.0018986054742966
"Gm12981",0.0396178333715253,0,0.0978793113453755,0.0483794567143104,0,0
"Gm12986",0.0428029440089554,0,0.00621738735363934,0.0330334639986635,0.00351553033706284,0.0387283157390549
"Gm12987",0.00279580955367187,0.00756305141348791,0.00676990315957742,0.0078072811719401,0,0
"Gm12988",0.48862032659349,0.51325269774015,0.347348499615996,0.397820240473022,0.519062052518297,0.697678301598607
"Gm12989",2.77480266455077,3.65369649046763,2.77940292649487,3.81744946453969,3.52251045176827,3.97919562327587
"Gm12990",0.090888047306951,0.15048425702125,0.114808192641313,0.122951391386169,0.112704703116406,0.0387283176374994
"Gm12992",8.70906139631585,7.79124958475243,15.9729229545219,11.7923260026912,14.8180820383676,10.1864174419964
"Gm12993",0.280043902181175,0.190636748016414,0.606359298707096,0.702887586873533,0.327774167738297,0.506884610991266
"Gm12996",0,0,0.175443974000168,0.333725208360563,0.14406906309934,0.210727456431598
"Gm12999",0.869219944066736,0.488508765083304,0.90813221161677,0.642876488022684,0.610819603396588,0.732242773853938
"Gm13002",0.218675036131688,0.192033402441307,0.0627904547397869,0.201529313366653,0.0703111306285233,0.174656943609095
"Gm13003",0.371708296156109,0.20949131966684,0.491243554175898,0.804577029183624,0.62935416653857,0.898724011607994
