"","gene_id","gene_name"
"5207","ENSMUSG00000112160.2","BC024063"
"5208","ENSMUSG00000078435.6","AU041133"
"5209","ENSMUSG00000112922.2","Gm47572"
"5210","ENSMUSG00000112847.2","Gm47573"
"5211","ENSMUSG00000112110.3","Gm15608"
"5212","ENSMUSG00000062931.16","Zfp938"
"5213","ENSMUSG00000111930.2","Gm47382"
"5214","ENSMUSG00000044581.9","4932415D10Rik"
"5215","ENSMUSG00000073427.5","Gm4924"
"5216","ENSMUSG00000112163.2","Gm8188"
"5217","ENSMUSG00000112070.2","Gm47809"
"5218","ENSMUSG00000094186.3","Gm1553"
"5219","ENSMUSG00000112560.2","Gm19186"
"5220","ENSMUSG00000094683.3","Ap3m1-ps"
"5221","ENSMUSG00000063320.12","1190007I07Rik"
"5222","ENSMUSG00000034674.19","Tdg"
"5223","ENSMUSG00000020251.15","Glt8d2"
"5224","ENSMUSG00000020246.14","Hcfc2"
"5225","ENSMUSG00000020248.19","Nfyb"
"5226","ENSMUSG00000112107.2","Gm47560"
"5227","ENSMUSG00000112286.3","Gm47561"
"5228","ENSMUSG00000056821.14","1700028I16Rik"
"5229","ENSMUSG00000020250.12","Txnrd1"
"5230","ENSMUSG00000112375.2","Gm38560"
"5231","ENSMUSG00000112889.2","Gm47073"
"5232","ENSMUSG00000109864.2","Eid3"
"5233","ENSMUSG00000071151.4","Gm4799"
"5234","ENSMUSG00000034612.8","Chst11"
"5235","ENSMUSG00000112084.2","Gm10773"
"5236","ENSMUSG00000090200.2","1700025N21Rik"
"5237","ENSMUSG00002075065.1","Gm56276"
"5238","ENSMUSG00000034591.6","Slc41a2"
"5239","ENSMUSG00000112577.2","Gm47170"
"5240","ENSMUSG00000112134.2","Gm40723"
"5241","ENSMUSG00000020255.9","Nopchap1"
"5242","ENSMUSG00000020256.15","Aldh1l2"
"5243","ENSMUSG00000034560.7","Washc4"
"5244","ENSMUSG00000020263.15","Appl2"
"5245","ENSMUSG00000112072.2","Gm47244"
"5246","ENSMUSG00000087651.4","1500009L16Rik"
"5247","ENSMUSG00000112077.2","Gm47245"
"5248","ENSMUSG00000112133.2","Gm47247"
"5249","ENSMUSG00000111699.2","C230099D08Rik"
"5250","ENSMUSG00000111049.2","Gm34184"
"5251","ENSMUSG00000104317.2","Gm37908"
"5252","ENSMUSG00000111524.2","Gm34113"
"5253","ENSMUSG00000111062.2","Gm47253"
"5254","ENSMUSG00000111875.2","Gm5425"
"5255","ENSMUSG00000020032.15","Nuak1"
"5256","ENSMUSG00000111583.3","Gm47962"
"5257","ENSMUSG00000020033.3","4930463O16Rik"
"5258","ENSMUSG00000111487.2","1700092E16Rik"
"5259","ENSMUSG00000111478.2","Gm18251"
"5260","ENSMUSG00000111514.2","E230014E18Rik"
"5261","ENSMUSG00000046841.6","Ckap4"
"5262","ENSMUSG00000097076.3","Platr7"
"5263","ENSMUSG00000020034.8","Tcp11l2"
"5264","ENSMUSG00000089096.3","Gm25657"
"5265","ENSMUSG00000097309.3","Gm17249"
"5266","ENSMUSG00000034453.9","Polr3b"
"5267","ENSMUSG00000020037.16","Rfx4"
"5268","ENSMUSG00002074857.1","Gm54640"
"5269","ENSMUSG00000035620.16","Ric8b"
"5270","ENSMUSG00000120795.1","ENSMUSG00000120795"
"5271","ENSMUSG00000050035.8","Fhl4"
"5272","ENSMUSG00000060935.7","Tmem263"
"5273","ENSMUSG00000049038.4","Mterf2"
"5274","ENSMUSG00000020038.11","Cry1"
"5275","ENSMUSG00000111752.2","Gm38575"
"5276","ENSMUSG00002075790.1","Gm54645"
"5277","ENSMUSG00000050490.8","Psma5-ps"
"5278","ENSMUSG00002075019.1","Gm54646"
"5279","ENSMUSG00000020042.16","Btbd11"
"5280","ENSMUSG00000111435.2","Gm47358"
"5281","ENSMUSG00000111609.2","Gm6713"
"5282","ENSMUSG00000112451.2","Gm6714"
"5283","ENSMUSG00000112479.2","Gm21026"
"5284","ENSMUSG00000112119.2","Gm47362"
"5285","ENSMUSG00000112568.2","Gm47363"
"5286","ENSMUSG00000111891.2","Gm47366"
"5287","ENSMUSG00000111996.2","Gm47365"
"5288","ENSMUSG00000112504.2","Gm47367"
"5289","ENSMUSG00000112418.2","Gm9466"
"5290","ENSMUSG00000111884.2","Gm19612"
"5291","ENSMUSG00000112826.2","Gm1559"
"5292","ENSMUSG00000112318.2","Gm6721"
"5293","ENSMUSG00000001785.14","Pwp1"
"5294","ENSMUSG00000112326.2","Gm19624"
"5295","ENSMUSG00000112836.2","Gm47006"
"5296","ENSMUSG00000035529.11","Prdm4"
"5297","ENSMUSG00000085111.4","Ascl4"
"5298","ENSMUSG00000001783.4","Rtcb"
"5299","ENSMUSG00000112613.2","Gm48175"
"5300","ENSMUSG00000050108.13","Bpifc"
"5301","ENSMUSG00000097692.3","A230060F14Rik"
"5302","ENSMUSG00000001786.15","Fbxo7"
"5303","ENSMUSG00000077265.3","Gm24430"
"5304","ENSMUSG00000059602.15","Syn3"
"5305","ENSMUSG00000112493.2","4930486F22Rik"
"5306","ENSMUSG00000087256.2","Gm15990"
"5307","ENSMUSG00000020044.14","Timp3"
"5308","ENSMUSG00000112586.2","Gm6729"
"5309","ENSMUSG00000090816.2","Gm6729"
"5310","ENSMUSG00000112893.2","Gm9583"
"5311","ENSMUSG00000112115.2","Gm21027"
"5312","ENSMUSG00000112207.2","Gm48448"
"5313","ENSMUSG00000112579.2","Gm48450"
"5314","ENSMUSG00000112562.2","Gm48451"
"5315","ENSMUSG00000112325.2","Gm48454"
"5316","ENSMUSG00000112268.2","Gm48460"
"5317","ENSMUSG00000112735.2","Gm46191"
"5318","ENSMUSG00000112010.2","Gm48461"
"5319","ENSMUSG00000112638.2","Gm48463"
"5320","ENSMUSG00000112834.2","Gm48464"
"5321","ENSMUSG00000111998.2","Gm48465"
"5322","ENSMUSG00000112078.2","Gm48466"
"5323","ENSMUSG00000112565.2","Gm48473"
"5324","ENSMUSG00000112699.2","Gm48474"
"5325","ENSMUSG00000112359.2","Gm48475"
"5326","ENSMUSG00000112282.2","Gm19989"
"5327","ENSMUSG00000112098.2","Gm18876"
"5328","ENSMUSG00000090308.3","Gm5174"
"5329","ENSMUSG00000112666.2","Gm48485"
"5330","ENSMUSG00000121489.1","1810014B01Rik"
"5331","ENSMUSG00000097412.5","1810014B01Rik"
"5332","ENSMUSG00000020048.14","Hsp90b1"
"5333","ENSMUSG00000084899.2","Gm15344"
"5334","ENSMUSG00002076916.1","Gm54730"
"5335","ENSMUSG00000044937.16","Ttc41"
"5336","ENSMUSG00000056366.6","Fabp3-ps1"
"5337","ENSMUSG00000112743.2","Gm49358"
"5338","ENSMUSG00000054027.9","Nt5dc3"
"5339","ENSMUSG00000089959.2","Gm16268"
"5340","ENSMUSG00000035459.19","Stab2"
"5341","ENSMUSG00000089881.2","Gm16280"
"5342","ENSMUSG00000089775.2","Gm16270"
"5343","ENSMUSG00000089656.2","Gm16271"
"5344","ENSMUSG00000089666.2","Gm16269"
"5345","ENSMUSG00000047129.12","1700113H08Rik"
"5346","ENSMUSG00000112213.2","4930555G07Rik"
"5347","ENSMUSG00000103862.4","Gm10764"
"5348","ENSMUSG00000119409.1","Gm23191"
"5349","ENSMUSG00000020052.10","Ascl1"
"5350","ENSMUSG00000112460.2","Gm48120"
"5351","ENSMUSG00000020051.18","Pah"
"5352","ENSMUSG00000112536.2","Gm48195"
"5353","ENSMUSG00000058934.9","Igf1os"
"5354","ENSMUSG00000020053.19","Igf1"
"5355","ENSMUSG00000112222.2","Tyms-ps"
"5356","ENSMUSG00000112183.2","Gm48306"
"5357","ENSMUSG00000112235.2","Gm48307"
"5358","ENSMUSG00000112932.2","Gm48308"
"5359","ENSMUSG00000035383.8","Pmch"
"5360","ENSMUSG00000035365.16","Parpbp"
"5361","ENSMUSG00000112026.2","Gm6653"
"5362","ENSMUSG00000112406.2","4921515L22Rik"
"5363","ENSMUSG00000035351.17","Nup37"
"5364","ENSMUSG00000088843.4","Gm26357"
"5365","ENSMUSG00000020056.17","Washc3"
"5366","ENSMUSG00000112259.2","Gm17980"
"5367","ENSMUSG00000112715.2","Gm48476"
"5368","ENSMUSG00000020057.3","Dram1"
"5369","ENSMUSG00000035311.17","Gnptab"
"5370","ENSMUSG00000087429.2","Gm16235"
"5371","ENSMUSG00000060002.15","Chpt1"
"5372","ENSMUSG00000020059.10","Sycp3"
"5373","ENSMUSG00000020061.19","Mybpc1"
"5374","ENSMUSG00000112841.2","Gm48752"
"5375","ENSMUSG00000112231.2","Gm8435"
"5376","ENSMUSG00000112428.2","Gm48106"
"5377","ENSMUSG00000112869.2","Gm48108"
"5378","ENSMUSG00000112885.2","Gm29807"
"5379","ENSMUSG00000004359.17","Spic"
"5380","ENSMUSG00000111919.2","Gm46192"
"5381","ENSMUSG00002076134.1","Gm54840"
"5382","ENSMUSG00000112467.2","Gm48144"
"5383","ENSMUSG00000069540.5","Gm4925"
"5384","ENSMUSG00000060904.15","Arl1"
"5385","ENSMUSG00000004356.9","Utp20"
"5386","ENSMUSG00000020062.8","Slc5a8"
"5387","ENSMUSG00000035189.18","Ano4"
"5388","ENSMUSG00000074802.12","Gas2l3"
"5389","ENSMUSG00000047638.16","Nr1h4"
"5390","ENSMUSG00000112272.2","Gm48087"
"5391","ENSMUSG00000019935.17","Slc17a8"
"5392","ENSMUSG00000069539.12","Scyl2"
"5393","ENSMUSG00000097383.3","1500026H17Rik"
"5394","ENSMUSG00000019948.5","Actr6"
"5395","ENSMUSG00000120327.1","ENSMUSG00000120327"
"5396","ENSMUSG00000019951.11","Uhrf1bp1l"
"5397","ENSMUSG00000119673.1","Gm26180"
"5398","ENSMUSG00000058589.15","Anks1b"
"5399","ENSMUSG00000112140.2","Gm5780"
"5400","ENSMUSG00002075767.1","Gm54979"
"5401","ENSMUSG00000112153.2","Gm47591"
"5402","ENSMUSG00000111909.2","Gm18670"
"5403","ENSMUSG00000112507.2","Gm47589"
"5404","ENSMUSG00000112015.2","Gm47592"
"5405","ENSMUSG00000112601.2","Gm47590"
"5406","ENSMUSG00000019979.13","Apaf1"
"5407","ENSMUSG00000087966.4","Gm25390"
"5408","ENSMUSG00000019975.13","Ikbip"
"5409","ENSMUSG00000061904.13","Slc25a3"
"5410","ENSMUSG00000077167.3","Gm24119"
"5411","ENSMUSG00000120133.1","ENSMUSG00000120133"
"5412","ENSMUSG00000019961.18","Tmpo"
"5413","ENSMUSG00000111544.2","4930534H03Rik"
"5414","ENSMUSG00000110870.2","Gm47081"
"5415","ENSMUSG00000110847.2","Gm18705"
"5416","ENSMUSG00000111525.2","Gm47082"
"5417","ENSMUSG00000111591.2","Gm47083"
"5418","ENSMUSG00000111051.2","Gm47084"
"5419","ENSMUSG00000111782.2","Gm47091"
"5420","ENSMUSG00000111657.2","Gm31592"
"5421","ENSMUSG00000112117.4","Rmst"
"5422","ENSMUSG00002075017.1","Gm55043"
"5423","ENSMUSG00000065524.3","Mir135a-2"
"5424","ENSMUSG00002076545.1","Gm55044"
"5425","ENSMUSG00002075375.1","Gm55045"
"5426","ENSMUSG00002075948.1","Gm55046"
"5427","ENSMUSG00002075598.1","Gm55048"
"5428","ENSMUSG00002076875.1","Gm55049"
"5429","ENSMUSG00002076982.1","Gm55050"
"5430","ENSMUSG00002075145.1","Gm55051"
"5431","ENSMUSG00000093227.3","Mir1251"
"5432","ENSMUSG00000098040.2","Gm20757"
"5433","ENSMUSG00000111104.2","Gm8512"
"5434","ENSMUSG00000111776.2","Gm47124"
"5435","ENSMUSG00000110794.2","4930401A07Rik"
"5436","ENSMUSG00000111604.2","Gm18043"
"5437","ENSMUSG00000088407.3","Gm25884"
"5438","ENSMUSG00000111759.2","Gm4800"
"5439","ENSMUSG00000111121.2","Gm3523"
"5440","ENSMUSG00002076919.1","Gm55053"
"5441","ENSMUSG00000111470.2","Gm31822"
"5442","ENSMUSG00000019988.8","Nedd1"
"5443","ENSMUSG00000088412.3","Gm24241"
"5444","ENSMUSG00000111432.2","Gm47993"
"5445","ENSMUSG00000111740.2","Gm49783"
"5446","ENSMUSG00000020014.19","Cfap54"
"5447","ENSMUSG00000111013.3","Gm32468"
"5448","ENSMUSG00000120466.1","ENSMUSG00000120466"
"5449","ENSMUSG00000120325.1","ENSMUSG00000120325"
"5450","ENSMUSG00000121061.1","ENSMUSG00000121061"
"5451","ENSMUSG00000020015.11","Cdk17"
"5452","ENSMUSG00000089214.3","Mir1931"
"5453","ENSMUSG00000008398.17","Elk3"
"5454","ENSMUSG00000111531.2","Gm32688"
"5455","ENSMUSG00000110647.4","Gm17745"
"5456","ENSMUSG00000111316.2","Gm47344"
"5457","ENSMUSG00000098679.3","Mir7688"
"5458","ENSMUSG00000015889.9","Lta4h"
"5459","ENSMUSG00000020017.15","Hal"
"5460","ENSMUSG00000015890.3","Amdhd1"
"5461","ENSMUSG00000036168.16","Ccdc38"
"5462","ENSMUSG00000020018.7","Snrpf"
"5463","ENSMUSG00000097407.2","4933408J17Rik"
"5464","ENSMUSG00000111366.2","Gm47156"
"5465","ENSMUSG00000020019.5","Ntn4"
"5466","ENSMUSG00000090159.2","Gm8580"
"5467","ENSMUSG00000085723.3","Gm15915"
"5468","ENSMUSG00000086891.3","Gm15963"
"5469","ENSMUSG00000090610.4","Gm3571"
"5470","ENSMUSG00000118842.1","Gm26239"
"5471","ENSMUSG00000020020.9","Usp44"
"5472","ENSMUSG00000036112.16","Metap2"
"5473","ENSMUSG00000097689.2","4930471D02Rik"
"5474","ENSMUSG00002075638.1","Gm55138"
"5475","ENSMUSG00000114757.2","Gm48126"
"5476","ENSMUSG00000036099.17","Vezt"
"5477","ENSMUSG00000065607.3","Mir331"
"5478","ENSMUSG00000111349.2","Gm48191"
"5479","ENSMUSG00000110869.2","Gm49628"
"5480","ENSMUSG00000020021.5","Fgd6"
"5481","ENSMUSG00000110753.2","Gm18391"
"5482","ENSMUSG00000111539.2","Gm48372"
"5483","ENSMUSG00000005897.15","Nr2c1"
"5484","ENSMUSG00000065296.4","Gm26122"
"5485","ENSMUSG00000020022.18","Ndufa12"
"5486","ENSMUSG00000053420.7","Gm4792"
"5487","ENSMUSG00000020023.19","Tmcc3"
"5488","ENSMUSG00000085409.2","Gm16155"
"5489","ENSMUSG00000086269.3","Tmcc3os"
"5490","ENSMUSG00000098544.3","Mir7211"
"5491","ENSMUSG00000112477.2","Gm48657"
"5492","ENSMUSG00000112473.2","Gm48658"
"5493","ENSMUSG00000097164.4","Cep83os"
"5494","ENSMUSG00000112203.2","Gm49167"
"5495","ENSMUSG00000020024.8","Cep83"
"5496","ENSMUSG00000112669.2","Gm48689"
"5497","ENSMUSG00000074785.6","Plxnc1"
"5498","ENSMUSG00002076700.1","Gm55195"
"5499","ENSMUSG00000112736.2","Gm48718"
"5500","ENSMUSG00002075567.1","Gm55196"
"5501","ENSMUSG00000112277.2","Gm48867"
"5502","ENSMUSG00000112677.2","Gm48868"
"5503","ENSMUSG00000112481.3","Gm29684"
"5504","ENSMUSG00000112501.2","Gm33091"
"5505","ENSMUSG00000112682.2","Gm48874"
"5506","ENSMUSG00000045867.11","Cradd"
"5507","ENSMUSG00000112744.2","Gm48880"
"5508","ENSMUSG00000112593.2","Gm48882"
"5509","ENSMUSG00000100550.3","2310039L15Rik"
"5510","ENSMUSG00000020027.19","Socs2"
"5511","ENSMUSG00000097766.3","5730420D15Rik"
"5512","ENSMUSG00000112261.2","Gm47599"
"5513","ENSMUSG00000112725.2","Gm47600"
"5514","ENSMUSG00000112450.2","Gm3619"
"5515","ENSMUSG00000062981.6","Mrpl42"
"5516","ENSMUSG00000074781.6","Ube2n"
"5517","ENSMUSG00000020029.7","Nudt4"
"5518","ENSMUSG00000092867.3","Mir3058"
"5519","ENSMUSG00002075187.1","Gm55210"
"5520","ENSMUSG00000112439.2","Gm33336"
"5521","ENSMUSG00000112538.2","Gm47667"
"5522","ENSMUSG00000074780.4","Anapc15-ps"
"5523","ENSMUSG00000112025.2","Gm47669"
"5524","ENSMUSG00000112519.2","Gm47671"
"5525","ENSMUSG00000112289.2","1110019B22Rik"
"5526","ENSMUSG00000112188.2","Gm47708"
"5527","ENSMUSG00000101517.8","4732465J04Rik"
"5528","ENSMUSG00000121062.1","ENSMUSG00000121062"
"5529","ENSMUSG00000112771.2","Gm47718"
"5530","ENSMUSG00000112599.2","Gm47719"
"5531","ENSMUSG00000110353.2","Gm33543"
"5532","ENSMUSG00000111992.2","Gm47724"
"5533","ENSMUSG00000112400.3","Gm47725"
"5534","ENSMUSG00000077268.3","Gm24433"
"5535","ENSMUSG00000036499.10","Eea1"
"5536","ENSMUSG00000117008.2","Gm49817"
"5537","ENSMUSG00000112316.2","Gm48425"
"5538","ENSMUSG00000096486.2","Gm5426"
"5539","ENSMUSG00002076793.1","Gm55227"
"5540","ENSMUSG00000112762.2","4930459C07Rik"
"5541","ENSMUSG00000112234.2","Gm48427"
"5542","ENSMUSG00000112290.2","Gm33782"
"5543","ENSMUSG00000112749.2","Gm48428"
"5544","ENSMUSG00000120516.1","ENSMUSG00000120516"
"5545","ENSMUSG00000094249.3","Gm20091"
"5546","ENSMUSG00000097939.2","Gm8601"
"5547","ENSMUSG00000112264.2","Gm48505"
"5548","ENSMUSG00000112354.3","Gm33843"
"5549","ENSMUSG00000036478.9","Btg1"
"5550","ENSMUSG00000112362.2","Gm48507"
"5551","ENSMUSG00000112588.2","Gm6859"
"5552","ENSMUSG00000112293.2","Gm48509"
"5553","ENSMUSG00000111912.2","Gm48521"
"5554","ENSMUSG00002076541.1","Gm55229"
"5555","ENSMUSG00000112488.2","Gm33981"
"5556","ENSMUSG00000111924.2","4930556N09Rik"
"5557","ENSMUSG00000112631.2","Gm48555"
"5558","ENSMUSG00000112892.2","Gm8613"
"5559","ENSMUSG00000111981.2","Gm18515"
"5560","ENSMUSG00000105557.3","Mir3966"
"5561","ENSMUSG00000019929.17","Dcn"
"5562","ENSMUSG00000036446.6","Lum"
"5563","ENSMUSG00000112484.2","4930473O22Rik"
"5564","ENSMUSG00000019932.9","Kera"
"5565","ENSMUSG00000019936.11","Epyc"
"5566","ENSMUSG00000074776.5","Gm10754"
"5567","ENSMUSG00000047025.6","Ccer1"
"5568","ENSMUSG00000112497.2","4930525C09Rik"
"5569","ENSMUSG00000079183.3","C030005K15Rik"
"5570","ENSMUSG00000089097.3","Gm25658"
"5571","ENSMUSG00000112896.2","Gm8633"
"5572","ENSMUSG00000112457.2","Gm48687"
"5573","ENSMUSG00000102310.2","Gm37631"
"5574","ENSMUSG00000112874.2","Gm34297"
"5575","ENSMUSG00000112647.2","Gm5427"
"5576","ENSMUSG00000019943.11","Atp2b1"
"5577","ENSMUSG00000112660.2","Gm48761"
"5578","ENSMUSG00000112346.2","Gm48768"
"5579","ENSMUSG00000019952.16","Poc1b"
"5580","ENSMUSG00000090035.4","Galnt4"
"5581","ENSMUSG00000055108.7","Phxr2"
"5582","ENSMUSG00000089994.2","Gm16239"
"5583","ENSMUSG00000112805.2","Gm34574"
"5584","ENSMUSG00000112902.2","Gm48884"
"5585","ENSMUSG00000111923.3","Gm34777"
"5586","ENSMUSG00000120093.1","ENSMUSG00000120093"
"5587","ENSMUSG00000120503.1","ENSMUSG00000120503"
"5588","ENSMUSG00000120240.1","ENSMUSG00000120240"
"5589","ENSMUSG00000019960.9","Dusp6"
"5590","ENSMUSG00000112384.2","Gm34921"
"5591","ENSMUSG00000112544.2","Gm48089"
"5592","ENSMUSG00000044633.5","B530045E10Rik"
"5593","ENSMUSG00000090665.3","Gad1-ps"
"5594","ENSMUSG00000112082.3","Gm35035"
"5595","ENSMUSG00000112265.2","Gm34983"
"5596","ENSMUSG00000120511.1","ENSMUSG00000120511"
"5597","ENSMUSG00000120467.1","ENSMUSG00000120467"
"5598","ENSMUSG00000112180.2","Gm48085"
"5599","ENSMUSG00000111962.2","Gm20110"
"5600","ENSMUSG00000112503.2","Gm18409"
"5601","ENSMUSG00000112810.2","Gm35101"
"5602","ENSMUSG00000113032.2","Gm47578"
"5603","ENSMUSG00000046934.6","Csl"
"5604","ENSMUSG00000112304.2","Gm35206"
"5605","ENSMUSG00000112463.2","Gm47579"
"5606","ENSMUSG00000120427.1","ENSMUSG00000120427"
"5607","ENSMUSG00000112299.2","Gm17870"
"5608","ENSMUSG00000019966.19","Kitl"
"5609","ENSMUSG00000112831.2","Gm35533"
"5610","ENSMUSG00002075807.1","Gm55382"
"5611","ENSMUSG00002076343.1","Gm55383"
"5612","ENSMUSG00000112633.2","Gm47627"
"5613","ENSMUSG00000112245.3","Gm8689"
"5614","ENSMUSG00000112069.3","Gm9476"
"5615","ENSMUSG00000112522.2","Gm47632"
